0.904757169526,0.630436629061,0.346080898429
0.956091435074,0.162136078503,0.738413743657
0.981088679988,0.93672084491,0.0194304420277
0.485165555748,0.818285228476,0.0811759416597
0.029378428955,0.306682804302,0.318194630239
0.446155398436,0.455519466946,0.941681435015
0.950269362412,0.467885331113,0.735745434485
0.811451855766,0.785338908459,0.668511162007
0.785118455139,0.224903890606,0.277346104775
0.190577005378,0.89418768577,0.403934705963
0.166446225656,0.914133096901,0.893475887761
0.15843966696,0.681099109795,0.461097436652
0.405887511546,0.572584679821,0.855132644279
0.389555934488,0.569092400998,0.743097905532
0.97647914586,0.624665665007,0.814182670697
0.622615058146,0.616394560923,0.92861323525
0.781147904411,0.420697280656,0.327183894576
0.853943530104,0.156262798152,0.549487115717
0.885747646723,0.30477279834,0.749578715817
0.571590569045,0.236356144513,0.775731774425
0.747864743151,0.641165246664,0.491343935397
0.392398051642,0.0595242722001,0.823793997844
0.622260629768,0.411762533765,0.944098904397
0.0109597148078,0.7062608707,0.568136590165
0.534478582885,0.161892953908,0.145240164024
0.558596210748,0.569162591856,0.256418161016
0.631831435149,0.197187146376,0.918922350616
0.56737538493,0.907758372473,0.996540533609
0.94079485725,0.472759152287,0.950951126861
0.206585393666,0.350970273173,0.58639851314
0.824909185778,0.896450536229,0.318612361776
0.559100512872,0.735625211615,0.741698446142
0.696440476533,0.185119975125,0.49819494876
0.0463196812068,0.702356726975,0.791631067509
0.566227457672,0.656913585676,0.64710171372
0.600019426339,0.914445934314,0.782110261755
0.681500494841,0.256479472275,0.281467268181
0.819790613081,0.869681828749,0.796577141909
0.54123480361,0.990499670798,0.0171835587101
0.272957829392,0.218986781074,0.416629331457
0.00241686139814,0.797743785244,0.928132353163
0.0670369189619,0.170003911003,0.23854356415
0.76809088697,0.394715531959,0.720758403731
0.568087025476,0.697087705433,0.615201016192
0.967091784099,0.814394372209,0.153708836822
0.281038619408,0.0898104026111,0.103275617237
0.0751420237284,0.654053869618,0.554793441477
0.367468335285,0.727735414111,0.942225134236
0.775981988367,0.0702767328998,0.868280471758
0.457788947847,0.649174776324,0.926507770117
0.233810710287,0.966036301926,0.598698913569
0.61112502595,0.932870339169,0.782483049154
0.881164646908,0.440898795573,0.297831102435
0.459798677271,0.414547987207,0.64899855531
0.995847975465,0.130791587832,0.444356095703
0.854179245768,0.157187475812,0.957885926601
0.454658345476,0.0604912057595,0.66539797584
0.110391637318,0.805503438344,0.97802987322
0.897311758285,0.90417446329,0.47695879946
0.6504707365,0.833911461104,0.866656984918
0.405508815026,0.120276925514,0.767467669927
0.772510648312,0.52201743783,0.299717517418
0.841094691322,0.188565914209,0.332798107129
0.265586134562,0.0195924299335,0.377507906289
0.710787113522,0.812911676502,0.013275012528
0.781325628549,0.684636052719,0.559862120222
0.734366914893,0.411965452206,0.754814683375
0.889502268836,0.984234330043,0.602579591262
0.79972542097,0.265702999481,0.830084665732
0.592998490184,0.886929569457,0.308494006968
0.341738206933,0.621134669739,0.823161113989
0.819958250441,0.337652036406,0.323009279189
0.757292273649,0.0804682243464,0.528456191141
0.418735876084,0.888148682307,0.914383912942
0.859679854429,0.298468192618,0.532912767056
0.565037738338,0.503093277313,0.908617204701
0.249468661108,0.9750580887,0.423953225754
0.100811630034,0.932883047176,0.679936583516
0.272791331636,0.820721692309,0.658459914443
0.297444014165,0.390225132841,0.627073448249
0.126914483199,0.846810425681,0.097543904859
0.647176113998,0.967617069383,0.0924405037863
0.0892619176018,0.772412430693,0.168094794349
0.029064270236,0.746002266541,0.724815191601
0.425284529465,0.837477185218,0.174451137481
0.898187274167,0.973442689583,0.0235908917262
0.0666445725418,0.0655179288218,0.342549340282
0.211159541136,0.791144480219,0.956144629709
0.807353779349,0.26018823855,0.723232297274
0.708619602207,0.0993199940574,0.416682857607
0.656293259071,0.214937171894,0.484111094627
0.14911052679,0.597546135948,0.452905104775
0.408156093815,0.359324396263,0.826896484948
0.185237052574,0.281154196054,0.464315658717
0.932979743366,0.00396233114958,0.150107191257
0.996118802113,0.299819910398,0.242444192884
0.598154007184,0.818913848818,0.984142651559
0.275185984045,0.676704200664,0.848110850695
0.700218985924,0.0330113559756,0.58141763177
0.17503670003,0.208452315409,0.755753242859
